playlist_genre,track_artist,track_href,uri,track_album_name,analysis_url,track_id,track_name,track_album_release_date,track_album_id,duration_ms,id
afrobeats,"Wizkid, Brent Faiyaz",https://api.spotify.com/v1/tracks/2nYeyMeqYDiFSYYtl2BWD6,spotify:track:2nYeyMeqYDiFSYYtl2BWD6,Piece of My Heart (feat. Brent Faiyaz),https://api.spotify.com/v1/audio-analysis/2nYeyMeqYDiFSYYtl2BWD6,2nYeyMeqYDiFSYYtl2BWD6,Piece of My Heart (feat. Brent Faiyaz),18-10-2024,2aM3higgzzkjpJf4EDJ8Gq,259354,2nYeyMeqYDiFSYYtl2BWD6
afrobeats,Tyla,https://api.spotify.com/v1/tracks/1Cbl3Yq8rHo7hhDQmLQagU,spotify:track:1Cbl3Yq8rHo7hhDQmLQagU,TYLA +,https://api.spotify.com/v1/audio-analysis/1Cbl3Yq8rHo7hhDQmLQagU,1Cbl3Yq8rHo7hhDQmLQagU,PUSH 2 START,11-10-2024,5QsVRNOKVMCeVAIUoOQJ13,156826,1Cbl3Yq8rHo7hhDQmLQagU
afrobeats,"Bnxn, Rema",https://api.spotify.com/v1/tracks/771KDfpsOtJPQmocQpMdkR,spotify:track:771KDfpsOtJPQmocQpMdkR,Fi Kan We Kan,https://api.spotify.com/v1/audio-analysis/771KDfpsOtJPQmocQpMdkR,771KDfpsOtJPQmocQpMdkR,Fi Kan We Kan,15-10-2024,6EKtDHfQtcqhwIPoZr7jTp,161379,771KDfpsOtJPQmocQpMdkR
afrobeats,"Asake, Wizkid",https://api.spotify.com/v1/tracks/13VXuHw3O8Yt7VwRIDqSo4,spotify:track:13VXuHw3O8Yt7VwRIDqSo4,Lungu Boy,https://api.spotify.com/v1/audio-analysis/13VXuHw3O8Yt7VwRIDqSo4,13VXuHw3O8Yt7VwRIDqSo4,MMS,08-08-2024,3kS42vslfpYnxWkGN4JvlW,219628,13VXuHw3O8Yt7VwRIDqSo4
latin,"Oscar Maydon, Fuerza Regida",https://api.spotify.com/v1/tracks/1cOboCuWYI2osTOfolMRS6,spotify:track:1cOboCuWYI2osTOfolMRS6,Tu Boda,https://api.spotify.com/v1/audio-analysis/1cOboCuWYI2osTOfolMRS6,1cOboCuWYI2osTOfolMRS6,Tu Boda,26-09-2024,60cQzWfmdg4hyDXrpW6kOA,225881,1cOboCuWYI2osTOfolMRS6
latin,"Cris Mj, FloyyMenor, LOUKI",https://api.spotify.com/v1/tracks/6PhRhocBXP4y7NpciGmzra,spotify:track:6PhRhocBXP4y7NpciGmzra,MJ,https://api.spotify.com/v1/audio-analysis/6PhRhocBXP4y7NpciGmzra,6PhRhocBXP4y7NpciGmzra,Después De La 1,12-09-2024,2lIzIH2mQQ0ItgkJKefQMp,177600,6PhRhocBXP4y7NpciGmzra
latin,"Rauw Alejandro, Bad Bunny",https://api.spotify.com/v1/tracks/0l0vcZMU7AOeQmUIREoI2U,spotify:track:0l0vcZMU7AOeQmUIREoI2U,Cosa Nuestra,https://api.spotify.com/v1/audio-analysis/0l0vcZMU7AOeQmUIREoI2U,0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,15-11-2024,0aX0UXrHG2ceYIxTQcqJdA,182857,0l0vcZMU7AOeQmUIREoI2U
latin,"Danny Ocean, Kapo",https://api.spotify.com/v1/tracks/4zbEItKoaRId1vRZkoO0Uh,spotify:track:4zbEItKoaRId1vRZkoO0Uh,Imagínate,https://api.spotify.com/v1/audio-analysis/4zbEItKoaRId1vRZkoO0Uh,4zbEItKoaRId1vRZkoO0Uh,Imagínate,07-11-2024,3kzUHIIJdOeP7mwyfT3qJ8,170366,4zbEItKoaRId1vRZkoO0Uh
latin,"Natanael Cano, Uriel Gaxiola, Ganggy, Victor Mendivil",https://api.spotify.com/v1/tracks/6fKvGaO8Dfntvx4thaXtak,spotify:track:6fKvGaO8Dfntvx4thaXtak,Kamikaze (feat. Victor Mendivil),https://api.spotify.com/v1/audio-analysis/6fKvGaO8Dfntvx4thaXtak,6fKvGaO8Dfntvx4thaXtak,Kamikaze (feat. Victor Mendivil),14-11-2024,0qRymMmPlQL4Jji8iXAZVP,248363,6fKvGaO8Dfntvx4thaXtak
latin,Fuerza Regida,https://api.spotify.com/v1/tracks/5AH31dDNgxCMGDdxubNNn4,spotify:track:5AH31dDNgxCMGDdxubNNn4,PERO NO TE ENAMORES,https://api.spotify.com/v1/audio-analysis/5AH31dDNgxCMGDdxubNNn4,5AH31dDNgxCMGDdxubNNn4,NEL,25-07-2024,3iRQdNKyI5Pf78jWYI1tFv,149074,5AH31dDNgxCMGDdxubNNn4
latin,KAROL G,https://api.spotify.com/v1/tracks/6WatFBLVB0x077xWeoVc2k,spotify:track:6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,https://api.spotify.com/v1/audio-analysis/6WatFBLVB0x077xWeoVc2k,6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,21-06-2024,5ylbxH7EqpsmHZCRuiYewS,195824,6WatFBLVB0x077xWeoVc2k
latin,"Blessd, Anuel AA",https://api.spotify.com/v1/tracks/0fKK51bU6lcCCwdNnv64t3,spotify:track:0fKK51bU6lcCCwdNnv64t3,DEPORTIVO,https://api.spotify.com/v1/audio-analysis/0fKK51bU6lcCCwdNnv64t3,0fKK51bU6lcCCwdNnv64t3,DEPORTIVO,14-11-2024,4WDkA9vfa56hODrhY0LAhs,218701,0fKK51bU6lcCCwdNnv64t3
latin,"Maria Becerra, Yandel",https://api.spotify.com/v1/tracks/4U80gkwi6Qk0fBRcDuzn3E,spotify:track:4U80gkwi6Qk0fBRcDuzn3E,SEXO ES LA MODA,https://api.spotify.com/v1/audio-analysis/4U80gkwi6Qk0fBRcDuzn3E,4U80gkwi6Qk0fBRcDuzn3E,SEXO ES LA MODA,31-10-2024,4bJWxZQFLrz2IW79KheuXD,165901,4U80gkwi6Qk0fBRcDuzn3E
latin,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",https://api.spotify.com/v1/tracks/3mg9jYNC1NihbthlglzrWP,spotify:track:3mg9jYNC1NihbthlglzrWP,57,https://api.spotify.com/v1/audio-analysis/3mg9jYNC1NihbthlglzrWP,3mg9jYNC1NihbthlglzrWP,57,08-11-2024,5TT8KluomuelzsNF7T1U37,298131,3mg9jYNC1NihbthlglzrWP
latin,"Rauw Alejandro, Romeo Santos",https://api.spotify.com/v1/tracks/1YYfyJ2yCvGFCxwjsIqEK9,spotify:track:1YYfyJ2yCvGFCxwjsIqEK9,Cosa Nuestra,https://api.spotify.com/v1/audio-analysis/1YYfyJ2yCvGFCxwjsIqEK9,1YYfyJ2yCvGFCxwjsIqEK9,Khé?,15-11-2024,0aX0UXrHG2ceYIxTQcqJdA,206066,1YYfyJ2yCvGFCxwjsIqEK9
latin,"Joyce Santana, Feid",https://api.spotify.com/v1/tracks/12VjaTNEaCfDlvW1XPZTQ9,spotify:track:12VjaTNEaCfDlvW1XPZTQ9,Ferxxoko,https://api.spotify.com/v1/audio-analysis/12VjaTNEaCfDlvW1XPZTQ9,12VjaTNEaCfDlvW1XPZTQ9,Ferxxoko,31-10-2024,5uRpRstxMvxTSbAXZmaBnh,177209,12VjaTNEaCfDlvW1XPZTQ9
latin,"Duki, Myke Towers",https://api.spotify.com/v1/tracks/03IpZ9yqJlo3EIgDQUgBSF,spotify:track:03IpZ9yqJlo3EIgDQUgBSF,AMERI,https://api.spotify.com/v1/audio-analysis/03IpZ9yqJlo3EIgDQUgBSF,03IpZ9yqJlo3EIgDQUgBSF,Nueva Era,31-10-2024,3rVk419T7ct4qoW52h2q2d,246889,03IpZ9yqJlo3EIgDQUgBSF
latin,FloyyMenor,https://api.spotify.com/v1/tracks/5PCGEfALcpGtURIuTqvX0R,spotify:track:5PCGEfALcpGtURIuTqvX0R,PELIGROSA,https://api.spotify.com/v1/audio-analysis/5PCGEfALcpGtURIuTqvX0R,5PCGEfALcpGtURIuTqvX0R,PELIGROSA,12-07-2024,6KiPy0AFWwVK4pTIstFbLz,136944,5PCGEfALcpGtURIuTqvX0R
latin,Chino Pacas,https://api.spotify.com/v1/tracks/0NsGFMIo2aNbAkJu48ndaf,spotify:track:0NsGFMIo2aNbAkJu48ndaf,Que Sigan Llegando Las Pacas (Extended),https://api.spotify.com/v1/audio-analysis/0NsGFMIo2aNbAkJu48ndaf,0NsGFMIo2aNbAkJu48ndaf,Morena Canela,18-10-2024,0IeCqguWKSslODbwnrelhq,178337,0NsGFMIo2aNbAkJu48ndaf
latin,"Omar Courtz, De La Rose",https://api.spotify.com/v1/tracks/0Sr7ssScx54yxdM2ols7nW,spotify:track:0Sr7ssScx54yxdM2ols7nW,PRIMERA MUSA,https://api.spotify.com/v1/audio-analysis/0Sr7ssScx54yxdM2ols7nW,0Sr7ssScx54yxdM2ols7nW,Q U E V A S H A C E R H O Y ?,20-09-2024,3C5uwdRE5QRoXSGPPxpDd4,223320,0Sr7ssScx54yxdM2ols7nW
latin,Quevedo,https://api.spotify.com/v1/tracks/1kyLInQ2qgYbK4wZxllfV2,spotify:track:1kyLInQ2qgYbK4wZxllfV2,DURO,https://api.spotify.com/v1/audio-analysis/1kyLInQ2qgYbK4wZxllfV2,1kyLInQ2qgYbK4wZxllfV2,DURO,31-10-2024,235ZKHV3Tg09Cj4vtYnZm8,162205,1kyLInQ2qgYbK4wZxllfV2
latin,Junior H,https://api.spotify.com/v1/tracks/4ZOkfHC38nxSeSqzGE5HFr,spotify:track:4ZOkfHC38nxSeSqzGE5HFr,$AD BOYZ 4 LIFE II,https://api.spotify.com/v1/audio-analysis/4ZOkfHC38nxSeSqzGE5HFr,4ZOkfHC38nxSeSqzGE5HFr,PIÉNSALO,05-10-2023,7Lv6VzSqIz1sAssK2JUskG,240669,4ZOkfHC38nxSeSqzGE5HFr
latin,"Jasiel Nuñez, Peso Pluma",https://api.spotify.com/v1/tracks/0lQogzZgV4XwuUTasz3nPL,spotify:track:0lQogzZgV4XwuUTasz3nPL,LA ODISEA,https://api.spotify.com/v1/audio-analysis/0lQogzZgV4XwuUTasz3nPL,0lQogzZgV4XwuUTasz3nPL,EN MI MUNDO,07-11-2024,0OrStwHqaIFS8JdPSwApqA,307565,0lQogzZgV4XwuUTasz3nPL
latin,Shakira,https://api.spotify.com/v1/tracks/3OJDtCdYs8QJnui708tEU3,spotify:track:3OJDtCdYs8QJnui708tEU3,Soltera,https://api.spotify.com/v1/audio-analysis/3OJDtCdYs8QJnui708tEU3,3OJDtCdYs8QJnui708tEU3,Soltera,25-09-2024,0VRb8B2ls0GDEfmKiL8FWJ,214643,3OJDtCdYs8QJnui708tEU3
latin,"Myke Towers, benny blanco",https://api.spotify.com/v1/tracks/4xISUrw0t2elabEhKrtAJ0,spotify:track:4xISUrw0t2elabEhKrtAJ0,DEGENERE 👑 (feat. benny blanco),https://api.spotify.com/v1/audio-analysis/4xISUrw0t2elabEhKrtAJ0,4xISUrw0t2elabEhKrtAJ0,DEGENERE 👑 (feat. benny blanco),16-10-2024,2ONEbIxBKRNvD2x4kCdsO4,130880,4xISUrw0t2elabEhKrtAJ0
latin,"Maisak, Feid",https://api.spotify.com/v1/tracks/2gmd7lY3QSzLh0xIY4cRvi,spotify:track:2gmd7lY3QSzLh0xIY4cRvi,SE ME OLVIDA,https://api.spotify.com/v1/audio-analysis/2gmd7lY3QSzLh0xIY4cRvi,2gmd7lY3QSzLh0xIY4cRvi,SE ME OLVIDA,23-08-2024,00ESTj1vBUkIbaTHaXaXu3,225373,2gmd7lY3QSzLh0xIY4cRvi
latin,Grupo Frontera,https://api.spotify.com/v1/tracks/1uGUbgZuO1kD1JZ0UeFupN,spotify:track:1uGUbgZuO1kD1JZ0UeFupN,Hecha Pa' Mí,https://api.spotify.com/v1/audio-analysis/1uGUbgZuO1kD1JZ0UeFupN,1uGUbgZuO1kD1JZ0UeFupN,Hecha Pa' Mí,03-10-2024,3Z9jjBDBjKUkf7CXPm5aSF,195846,1uGUbgZuO1kD1JZ0UeFupN
latin,"Myke Towers, Peso Pluma",https://api.spotify.com/v1/tracks/1iIrqtbY2aogEHhQkmrV7w,spotify:track:1iIrqtbY2aogEHhQkmrV7w,LA PANTERA NEGRA,https://api.spotify.com/v1/audio-analysis/1iIrqtbY2aogEHhQkmrV7w,1iIrqtbY2aogEHhQkmrV7w,SE TE NOTA (feat. Peso Pluma),22-08-2024,6NmYJszy5BaEm1WF4tJL7Z,190107,1iIrqtbY2aogEHhQkmrV7w
latin,Tito Double P,https://api.spotify.com/v1/tracks/6X6m4xmdFcz31p1h7Qg68c,spotify:track:6X6m4xmdFcz31p1h7Qg68c,INCÓMODO,https://api.spotify.com/v1/audio-analysis/6X6m4xmdFcz31p1h7Qg68c,6X6m4xmdFcz31p1h7Qg68c,EL LOKERON,22-08-2024,27GWSFRITD8JJcSGMgEfTN,146141,6X6m4xmdFcz31p1h7Qg68c
latin,"Carin Leon, Gabito Ballesteros",https://api.spotify.com/v1/tracks/4Ndjd6DhKIC5IPoBIrMQuX,spotify:track:4Ndjd6DhKIC5IPoBIrMQuX,Ese Vato No Te Queda,https://api.spotify.com/v1/audio-analysis/4Ndjd6DhKIC5IPoBIrMQuX,4Ndjd6DhKIC5IPoBIrMQuX,Ese Vato No Te Queda,24-10-2024,4Z9Ib007Z7ZFmYLfyp2qH9,198607,4Ndjd6DhKIC5IPoBIrMQuX
latin,"Fuerza Regida, Luis R Conriquez",https://api.spotify.com/v1/tracks/06ONHS2cu9I7fvzTz3NQvq,spotify:track:06ONHS2cu9I7fvzTz3NQvq,Cholo 7,https://api.spotify.com/v1/audio-analysis/06ONHS2cu9I7fvzTz3NQvq,06ONHS2cu9I7fvzTz3NQvq,Cholo 7,31-10-2024,2DqUzBO8R3Aw4q26PDjV1t,157500,06ONHS2cu9I7fvzTz3NQvq
latin,HUMBE,https://api.spotify.com/v1/tracks/1qbql17v0Hazo94o5RUyWQ,spotify:track:1qbql17v0Hazo94o5RUyWQ,KINTSUGI,https://api.spotify.com/v1/audio-analysis/1qbql17v0Hazo94o5RUyWQ,1qbql17v0Hazo94o5RUyWQ,KINTSUGI,26-09-2024,2icg5AKoqW4jWW9vdkENlZ,237908,1qbql17v0Hazo94o5RUyWQ
latin,Kapo,https://api.spotify.com/v1/tracks/5QjmUqgpPQgXgg4606DqZF,spotify:track:5QjmUqgpPQgXgg4606DqZF,UWAIE,https://api.spotify.com/v1/audio-analysis/5QjmUqgpPQgXgg4606DqZF,5QjmUqgpPQgXgg4606DqZF,UWAIE,15-08-2024,5H7sO778w4hgr2v2600ajN,172427,5QjmUqgpPQgXgg4606DqZF
latin,"Clarent, Mora",https://api.spotify.com/v1/tracks/7lcbpfihslisNObKdHjyLo,spotify:track:7lcbpfihslisNObKdHjyLo,IA,https://api.spotify.com/v1/audio-analysis/7lcbpfihslisNObKdHjyLo,7lcbpfihslisNObKdHjyLo,IA,17-10-2024,3DXj5cbdAXHzjG9Yy2rDn3,171429,7lcbpfihslisNObKdHjyLo
latin,LATIN MAFIA,https://api.spotify.com/v1/tracks/4Z6pPinNzkGtbgAlE88263,spotify:track:4Z6pPinNzkGtbgAlE88263,TODOS LOS DÍAS TODO EL DÍA,https://api.spotify.com/v1/audio-analysis/4Z6pPinNzkGtbgAlE88263,4Z6pPinNzkGtbgAlE88263,Siento que merezco más,24-10-2024,0DMDbZtZT028siJ0GEdLrQ,166159,4Z6pPinNzkGtbgAlE88263
latin,"Tito Double P, Grupo Frontera",https://api.spotify.com/v1/tracks/2lAUq68F2bt7Kc218n9FPp,spotify:track:2lAUq68F2bt7Kc218n9FPp,INCÓMODO,https://api.spotify.com/v1/audio-analysis/2lAUq68F2bt7Kc218n9FPp,2lAUq68F2bt7Kc218n9FPp,AY MAMÁ,22-08-2024,27GWSFRITD8JJcSGMgEfTN,163115,2lAUq68F2bt7Kc218n9FPp
latin,"Yami Safdie, Lasso",https://api.spotify.com/v1/tracks/0EhmTBq33eARyOz3SIi4P2,spotify:track:0EhmTBq33eARyOz3SIi4P2,En Otra Vida,https://api.spotify.com/v1/audio-analysis/0EhmTBq33eARyOz3SIi4P2,0EhmTBq33eARyOz3SIi4P2,En Otra Vida,10-10-2024,2YB2eziTKgn9bnRz7prmoP,153609,0EhmTBq33eARyOz3SIi4P2
latin,"Clave Especial, Luis R Conriquez",https://api.spotify.com/v1/tracks/2ss1LK5Kfnjo5EUaCbsgZM,spotify:track:2ss1LK5Kfnjo5EUaCbsgZM,No Son Doritos,https://api.spotify.com/v1/audio-analysis/2ss1LK5Kfnjo5EUaCbsgZM,2ss1LK5Kfnjo5EUaCbsgZM,No Son Doritos,23-08-2024,22jEQPO95IC1zSs5dJx2qc,160714,2ss1LK5Kfnjo5EUaCbsgZM
latin,Beéle,https://api.spotify.com/v1/tracks/60u6hcpH5Qm1M3xESdNBrB,spotify:track:60u6hcpH5Qm1M3xESdNBrB,Frente al Mar,https://api.spotify.com/v1/audio-analysis/60u6hcpH5Qm1M3xESdNBrB,60u6hcpH5Qm1M3xESdNBrB,Frente al Mar,26-09-2024,0Wf0E2diHQJRdkPR12BcXs,165178,60u6hcpH5Qm1M3xESdNBrB
latin,"W Sound, Blessd, Ovy On The Drums",https://api.spotify.com/v1/tracks/13BDiikG6y5o5cQTK0HpW6,spotify:track:13BDiikG6y5o5cQTK0HpW6,Soltera (W Sound 01),https://api.spotify.com/v1/audio-analysis/13BDiikG6y5o5cQTK0HpW6,13BDiikG6y5o5cQTK0HpW6,Soltera - W Sound 01,06-08-2024,5UQC6N5rRND3GZKzysRdA4,142022,13BDiikG6y5o5cQTK0HpW6
latin,"Tito Double P, Peso Pluma",https://api.spotify.com/v1/tracks/5lKFO0PrOC9jmOlPEdjHsL,spotify:track:5lKFO0PrOC9jmOlPEdjHsL,INCÓMODO,https://api.spotify.com/v1/audio-analysis/5lKFO0PrOC9jmOlPEdjHsL,5lKFO0PrOC9jmOlPEdjHsL,DOS DÍAS,22-08-2024,27GWSFRITD8JJcSGMgEfTN,154620,5lKFO0PrOC9jmOlPEdjHsL
latin,"Calle 24, Chuyin",https://api.spotify.com/v1/tracks/44zZM2dn9AcOUt5XKUMNJ3,spotify:track:44zZM2dn9AcOUt5XKUMNJ3,NO PIERDO LA VIDA,https://api.spotify.com/v1/audio-analysis/44zZM2dn9AcOUt5XKUMNJ3,44zZM2dn9AcOUt5XKUMNJ3,NO PIERDO LA VIDA,06-09-2024,7DueGhsMj4VYSbe1jgQ4H2,168547,44zZM2dn9AcOUt5XKUMNJ3
latin,"Alemán, Gera MX",https://api.spotify.com/v1/tracks/2TV1EuYnG5XqEyQSd1EB9X,spotify:track:2TV1EuYnG5XqEyQSd1EB9X,Como Pacman,https://api.spotify.com/v1/audio-analysis/2TV1EuYnG5XqEyQSd1EB9X,2TV1EuYnG5XqEyQSd1EB9X,Como Pacman,31-10-2024,3xCmWwmcrk7U0PiS7iG9Ny,148152,2TV1EuYnG5XqEyQSd1EB9X
latin,Julión Álvarez y su Norteño Banda,https://api.spotify.com/v1/tracks/0BiDnJFB3TlRB6aji7jUz3,spotify:track:0BiDnJFB3TlRB6aji7jUz3,Atento Aviso ... Rey Sin Reina,https://api.spotify.com/v1/audio-analysis/0BiDnJFB3TlRB6aji7jUz3,0BiDnJFB3TlRB6aji7jUz3,Rey Sin Reina,05-09-2024,38uizvY4xqOiAq750FDmW2,150523,0BiDnJFB3TlRB6aji7jUz3
latin,"Belinda, Kenia OS",https://api.spotify.com/v1/tracks/23W44WWCP8SibyP292TWo5,spotify:track:23W44WWCP8SibyP292TWo5,JACKPOT,https://api.spotify.com/v1/audio-analysis/23W44WWCP8SibyP292TWo5,23W44WWCP8SibyP292TWo5,JACKPOT,24-10-2024,2jwthspFSdYQk8m64Qmk4N,193521,23W44WWCP8SibyP292TWo5
latin,Emilia,https://api.spotify.com/v1/tracks/7yrTny7FLWLbfIzsxoicWj,spotify:track:7yrTny7FLWLbfIzsxoicWj,noviogangsta <3,https://api.spotify.com/v1/audio-analysis/7yrTny7FLWLbfIzsxoicWj,7yrTny7FLWLbfIzsxoicWj,noviogangsta <3,12-10-2024,0qLXwwUPYR7o3ZcVQFdKlQ,157209,7yrTny7FLWLbfIzsxoicWj
latin,"Don Omar, Tego Calderón",https://api.spotify.com/v1/tracks/4BxzNZpcm1j3JczZzGNe2k,spotify:track:4BxzNZpcm1j3JczZzGNe2k,The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack),https://api.spotify.com/v1/audio-analysis/4BxzNZpcm1j3JczZzGNe2k,4BxzNZpcm1j3JczZzGNe2k,Bandoleros,20-06-2006,4SJhZBuuLYlwUJGxWf8Pj0,305280,4BxzNZpcm1j3JczZzGNe2k
latin,Alemán,https://api.spotify.com/v1/tracks/78M7CiqTpJYoPQKkwjM48Z,spotify:track:78M7CiqTpJYoPQKkwjM48Z,Eclipse,https://api.spotify.com/v1/audio-analysis/78M7CiqTpJYoPQKkwjM48Z,78M7CiqTpJYoPQKkwjM48Z,Rucón,16-05-2018,58bkzXIuIabVia7LjAOpT3,168560,78M7CiqTpJYoPQKkwjM48Z
indian,"Tanishk Bagchi, Jubin Nautiyal, Asees Kaur",https://api.spotify.com/v1/tracks/2rOnSn2piaqLAlYjtfUBlY,spotify:track:2rOnSn2piaqLAlYjtfUBlY,"Raataan Lambiyan (From ""Shershaah"")",https://api.spotify.com/v1/audio-analysis/2rOnSn2piaqLAlYjtfUBlY,2rOnSn2piaqLAlYjtfUBlY,"Raataan Lambiyan (From ""Shershaah"")",30-07-2021,2DKSZvMj7Da6rzNVPMgREj,230292,2rOnSn2piaqLAlYjtfUBlY
indian,"Jasleen Royal, B Praak, Romy, Anvita Dutt",https://api.spotify.com/v1/tracks/72zHuDxFQTjbL51qJQSA7j,spotify:track:72zHuDxFQTjbL51qJQSA7j,"Ranjha (From ""Shershaah"")",https://api.spotify.com/v1/audio-analysis/72zHuDxFQTjbL51qJQSA7j,72zHuDxFQTjbL51qJQSA7j,"Ranjha (From ""Shershaah"")",05-08-2021,0Z1zYMwJRpvq0d9rdqTOYo,228855,72zHuDxFQTjbL51qJQSA7j
indian,"Pritam, Arijit Singh",https://api.spotify.com/v1/tracks/1smFN2CLqGROu0J0UyvDfL,spotify:track:1smFN2CLqGROu0J0UyvDfL,Love Aaj Kal (Original Motion Picture Soundtrack),https://api.spotify.com/v1/audio-analysis/1smFN2CLqGROu0J0UyvDfL,1smFN2CLqGROu0J0UyvDfL,Shayad,14-02-2020,6IXfWhC7omotM4lt0ROmEr,247941,1smFN2CLqGROu0J0UyvDfL
indian,"Alka Yagnik, Arijit Singh",https://api.spotify.com/v1/tracks/3hkC9EHFZNQPXrtl8WPHnX,spotify:track:3hkC9EHFZNQPXrtl8WPHnX,Tamasha,https://api.spotify.com/v1/audio-analysis/3hkC9EHFZNQPXrtl8WPHnX,3hkC9EHFZNQPXrtl8WPHnX,Agar Tum Saath Ho,16-10-2015,2CUXo26JAWIbQx0EVMnjpA,341055,3hkC9EHFZNQPXrtl8WPHnX
indian,"Pritam, Arijit Singh",https://api.spotify.com/v1/tracks/5O932cZmzOZGOGZz9RHx20,spotify:track:5O932cZmzOZGOGZz9RHx20,Chhichhore,https://api.spotify.com/v1/audio-analysis/5O932cZmzOZGOGZz9RHx20,5O932cZmzOZGOGZz9RHx20,Khairiyat,31-08-2019,2Svje8vKEM4VCKxoRyAvA4,280282,5O932cZmzOZGOGZz9RHx20
rock,Arctic Monkeys,https://api.spotify.com/v1/tracks/0BxE4FqsDD1Ot4YuBXwAPp,spotify:track:0BxE4FqsDD1Ot4YuBXwAPp,Favourite Worst Nightmare,https://api.spotify.com/v1/audio-analysis/0BxE4FqsDD1Ot4YuBXwAPp,0BxE4FqsDD1Ot4YuBXwAPp,505,22-04-2007,1XkGORuUX2QGOEIL4EbJKm,253587,0BxE4FqsDD1Ot4YuBXwAPp
rock,Yeah Yeah Yeahs,https://api.spotify.com/v1/tracks/2WRFD9WczJ975X2K1Y9YVs,spotify:track:2WRFD9WczJ975X2K1Y9YVs,It's Blitz!,https://api.spotify.com/v1/audio-analysis/2WRFD9WczJ975X2K1Y9YVs,2WRFD9WczJ975X2K1Y9YVs,Heads Will Roll,01-01-2009,6w21zEx5okRPCYJejLVRdR,221000,2WRFD9WczJ975X2K1Y9YVs
rock,"Daft Punk, Julian Casablancas",https://api.spotify.com/v1/tracks/2cGxRwrMyEAp8dEbuZaVv6,spotify:track:2cGxRwrMyEAp8dEbuZaVv6,Random Access Memories,https://api.spotify.com/v1/audio-analysis/2cGxRwrMyEAp8dEbuZaVv6,2cGxRwrMyEAp8dEbuZaVv6,Instant Crush (feat. Julian Casablancas),20-05-2013,4m2880jivSbbyEGAKfITCa,337560,2cGxRwrMyEAp8dEbuZaVv6
rock,Jet,https://api.spotify.com/v1/tracks/305WCRhhS10XUcH6AEwZk6,spotify:track:305WCRhhS10XUcH6AEwZk6,Get Born,https://api.spotify.com/v1/audio-analysis/305WCRhhS10XUcH6AEwZk6,305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl,2003,6NrLpQCPYrNS3kVWxDgIlg,213800,305WCRhhS10XUcH6AEwZk6
rock,MGMT,https://api.spotify.com/v1/tracks/4iG2gAwKXsOcijVaVXzRPW,spotify:track:4iG2gAwKXsOcijVaVXzRPW,Oracular Spectacular,https://api.spotify.com/v1/audio-analysis/4iG2gAwKXsOcijVaVXzRPW,4iG2gAwKXsOcijVaVXzRPW,Time to Pretend,14-12-2007,6mm1Skz3JE6AXneya9Nyiv,261000,4iG2gAwKXsOcijVaVXzRPW
rock,Portugal. The Man,https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,Woodstock,https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK,6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,16-06-2017,4VzzEviJGYUtAeSsJlI9QB,163253,6QgjcU0zLnzq5OrUoSZ3OK
rock,Dominic Fike,https://api.spotify.com/v1/tracks/6WTFHKrnZpwEBLRS10Ylqs,spotify:track:6WTFHKrnZpwEBLRS10Ylqs,14 minutes,https://api.spotify.com/v1/audio-analysis/6WTFHKrnZpwEBLRS10Ylqs,6WTFHKrnZpwEBLRS10Ylqs,misses,03-05-2024,2qwv7hNjSGfLarHY2adeq9,74379,6WTFHKrnZpwEBLRS10Ylqs
rock,Hozier,https://api.spotify.com/v1/tracks/3HMY0r2BAdpasXMY8rseR0,spotify:track:3HMY0r2BAdpasXMY8rseR0,Unheard,https://api.spotify.com/v1/audio-analysis/3HMY0r2BAdpasXMY8rseR0,3HMY0r2BAdpasXMY8rseR0,Too Sweet,22-03-2024,6rjpYHZwFktbc0RCiTfEG6,251424,3HMY0r2BAdpasXMY8rseR0
rock,juju<3,https://api.spotify.com/v1/tracks/43MifzVnh8W3jJN0xqU9jR,spotify:track:43MifzVnh8W3jJN0xqU9jR,Wasted Summers,https://api.spotify.com/v1/audio-analysis/43MifzVnh8W3jJN0xqU9jR,43MifzVnh8W3jJN0xqU9jR,Wasted Summers,12-07-2023,5SrN0SPOdmdCBe0dyDcpsY,130385,43MifzVnh8W3jJN0xqU9jR
rock,d4vd,https://api.spotify.com/v1/tracks/3SAga35lAPYdjj3qyfEsCF,spotify:track:3SAga35lAPYdjj3qyfEsCF,Feel It (From The Original Series “Invincible”),https://api.spotify.com/v1/audio-analysis/3SAga35lAPYdjj3qyfEsCF,3SAga35lAPYdjj3qyfEsCF,Feel It - From The Original Series “Invincible”,28-03-2024,0GHlPN101r1WcuQCwINbI2,157974,3SAga35lAPYdjj3qyfEsCF
